[CONFIG] Loading keys from: C:\Tradingview\Tradingview recreation\phase1\services\..\keys.env
2026-02-26 23:25:44 [info     ] application_startup
2026-02-26 23:25:44 [info     ] database_initialized
2026-02-26 23:25:44 [info     ] autopilot_db_initialized
2026-02-26 23:25:44 [info     ] using_alpaca_live_data
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535234 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535235 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535236 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535237 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535238 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535239 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535240 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535241 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535242 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535243 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535244 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535245 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535246 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535247 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535248 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535249 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535250 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535251 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535252 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535253 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535254 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535255 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535256 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535257 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535258 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535259 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535260 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535261 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535262 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535263 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535264 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535265 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535266 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535267 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535268 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535269 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535270 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535271 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535272 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535273 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535274 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535275 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535276 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535277 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535278 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535279 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535280 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535281 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535282 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535283 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535284 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535285 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535286 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535287 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535288 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535289 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535290 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535291 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535292 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535293 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535294 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535295 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535296 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535297 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535298 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535299 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535300 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535301 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535302 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535303 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535304 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535305 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535306 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535307 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535308 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535309 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535310 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535311 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535312 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535313 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535314 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535315 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535316 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535317 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535318 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535319 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535320 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535321 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535322 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535323 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535324 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535325 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535326 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535327 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535328 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535329 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535330 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535331 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535332 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535333 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535334 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535335 component=bar_repository symbol=AAPL timeframe=1m
2026-02-26 23:25:45 [debug    ] bar_saved                      bar_index=29535336 component=bar_repository symbol=AAPL timeframe=1m
